<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.02.16	02:00:00	1.13549	1.13598	1.13538	1.13558	487	0	1
2022.02.16	02:20:00	1.13558	1.13577	1.13547	1.13554	204	0	1
2022.02.16	02:40:00	1.13554	1.13572	1.13547	1.13571	340	0	2
2022.02.16	03:00:00	1.13571	1.13571	1.13508	1.13547	597	0	2
2022.02.16	03:20:00	1.13550	1.13553	1.13488	1.13506	463	0	2
2022.02.16	03:40:00	1.13505	1.13531	1.13502	1.13519	500	0	1
2022.02.16	04:00:00	1.13519	1.13532	1.13500	1.13521	389	0	1
2022.02.16	04:20:00	1.13521	1.13535	1.13448	1.13457	576	0	1
2022.02.16	04:40:00	1.13457	1.13502	1.13452	1.13470	680	0	1
2022.02.16	05:00:00	1.13470	1.13483	1.13453	1.13454	295	0	1
2022.02.16	05:20:00	1.13454	1.13469	1.13448	1.13450	308	0	1
2022.02.16	05:40:00	1.13449	1.13471	1.13449	1.13457	277	0	1
2022.02.16	06:00:00	1.13457	1.13481	1.13452	1.13475	299	0	1
2022.02.16	06:20:00	1.13474	1.13485	1.13467	1.13483	213	0	1
2022.02.16	06:40:00	1.13483	1.13492	1.13477	1.13479	289	0	1
2022.02.16	07:00:00	1.13480	1.13498	1.13479	1.13498	228	0	1
2022.02.16	07:20:00	1.13498	1.13535	1.13489	1.13532	405	0	0
2022.02.16	07:40:00	1.13530	1.13554	1.13525	1.13537	316	0	1
2022.02.16	08:00:00	1.13538	1.13566	1.13530	1.13564	402	0	1
2022.02.16	08:20:00	1.13564	1.13613	1.13558	1.13594	539	0	0
2022.02.16	08:40:00	1.13594	1.13636	1.13585	1.13636	500	0	0
2022.02.16	09:00:00	1.13636	1.13708	1.13632	1.13670	1448	0	0
2022.02.16	09:20:00	1.13668	1.13748	1.13630	1.13743	1211	0	0
2022.02.16	09:40:00	1.13740	1.13788	1.13718	1.13753	1479	0	0
2022.02.16	10:00:00	1.13754	1.13794	1.13730	1.13766	1999	0	0
2022.02.16	10:20:00	1.13766	1.13877	1.13764	1.13871	1907	0	0
2022.02.16	10:40:00	1.13873	1.13951	1.13859	1.13897	1783	0	0
2022.02.16	11:00:00	1.13897	1.13899	1.13753	1.13786	2025	0	0
2022.02.16	11:20:00	1.13786	1.13855	1.13755	1.13790	1659	0	0
2022.02.16	11:40:00	1.13790	1.13841	1.13709	1.13775	1573	0	0
2022.02.16	12:00:00	1.13776	1.13841	1.13748	1.13805	1413	0	0
2022.02.16	12:20:00	1.13804	1.13804	1.13731	1.13798	1358	0	0
2022.02.16	12:40:00	1.13798	1.13865	1.13785	1.13808	1163	0	0
2022.02.16	13:00:00	1.13804	1.13835	1.13740	1.13774	1202	0	0
2022.02.16	13:20:00	1.13773	1.13882	1.13758	1.13845	1173	0	0
2022.02.16	13:40:00	1.13845	1.13882	1.13818	1.13846	1162	0	0
2022.02.16	14:00:00	1.13850	1.13867	1.13767	1.13776	1176	0	0
2022.02.16	14:20:00	1.13776	1.13855	1.13724	1.13746	1801	0	0
2022.02.16	14:40:00	1.13746	1.13757	1.13645	1.13658	1791	0	0
2022.02.16	15:00:00	1.13657	1.13745	1.13640	1.13735	1519	0	0
2022.02.16	15:20:00	1.13733	1.13740	1.13560	1.13644	2464	0	0
2022.02.16	15:40:00	1.13644	1.13724	1.13545	1.13631	3025	0	0
2022.02.16	16:00:00	1.13630	1.13635	1.13554	1.13560	2259	0	0
2022.02.16	16:20:00	1.13559	1.13685	1.13532	1.13646	2430	0	0
2022.02.16	16:40:00	1.13646	1.13730	1.13632	1.13652	2312	0	0
2022.02.16	17:00:00	1.13651	1.13672	1.13599	1.13638	1912	0	0
2022.02.16	17:20:00	1.13641	1.13730	1.13632	1.13674	1750	0	0
2022.02.16	17:40:00	1.13674	1.13696	1.13598	1.13655	1997	0	0
2022.02.16	18:00:00	1.13653	1.13683	1.13606	1.13642	1472	0	0
2022.02.16	18:20:00	1.13642	1.13773	1.13639	1.13773	1401	0	0
2022.02.16	18:40:00	1.13773	1.13809	1.13742	1.13806	1128	0	0
2022.02.16	19:00:00	1.13806	1.13826	1.13767	1.13812	940	0	0
2022.02.16	19:20:00	1.13812	1.13826	1.13746	1.13765	1316	0	0
2022.02.16	19:40:00	1.13765	1.13801	1.13734	1.13743	983	0	0
2022.02.16	20:00:00	1.13743	1.13767	1.13711	1.13748	1330	0	1
2022.02.16	20:20:00	1.13747	1.13799	1.13747	1.13796	1057	0	1
2022.02.16	20:40:00	1.13796	1.13824	1.13739	1.13765	1073	0	1
2022.02.16	21:00:00	1.13766	1.13928	1.13699	1.13895	4170	0	1
2022.02.16	21:20:00	1.13897	1.13955	1.13835	1.13856	2210	0	1
2022.02.16	21:40:00	1.13857	1.13907	1.13839	1.13904	1585	0	1
2022.02.16	22:00:00	1.13902	1.13931	1.13870	1.13884	1409	0	1
2022.02.16	22:20:00	1.13882	1.13892	1.13809	1.13881	1306	0	1
2022.02.16	22:40:00	1.13882	1.13884	1.13806	1.13819	1374	0	1
2022.02.16	23:00:00	1.13820	1.13825	1.13764	1.13772	508	0	2
2022.02.16	23:20:00	1.13773	1.13782	1.13724	1.13738	479	0	2
2022.02.16	23:40:00	1.13738	1.13742	1.13719	1.13722	310	0	3
2022.02.17	00:00:00	1.13715	1.13754	1.13704	1.13729	178	0	16
2022.02.17	00:20:00	1.13730	1.13757	1.13722	1.13751	180	0	14
2022.02.17	00:40:00	1.13751	1.13762	1.13742	1.13749	117	0	15
2022.02.17	01:00:00	1.13749	1.13842	1.13749	1.13805	536	0	4
2022.02.17	01:20:00	1.13803	1.13844	1.13802	1.13811	302	0	4
2022.02.17	01:40:00	1.13812	1.13827	1.13669	1.13725	484	0	4
2022.02.17	02:00:00	1.13725	1.13814	1.13725	1.13780	663	0	1
2022.02.17	02:20:00	1.13780	1.13830	1.13780	1.13796	392	0	1
2022.02.17	02:40:00	1.13798	1.13815	1.13780	1.13796	470	0	1
2022.02.17	03:00:00	1.13796	1.13808	1.13754	1.13756	661	0	2
2022.02.17	03:20:00	1.13756	1.13794	1.13737	1.13793	566	0	1
2022.02.17	03:40:00	1.13793	1.13821	1.13793	1.13817	535	0	2
2022.02.17	04:00:00	1.13816	1.13834	1.13789	1.13816	514	0	2
2022.02.17	04:20:00	1.13816	1.13835	1.13789	1.13830	406	0	2
2022.02.17	04:40:00	1.13831	1.13848	1.13824	1.13828	367	0	1
2022.02.17	05:00:00	1.13828	1.13830	1.13785	1.13819	497	0	2
2022.02.17	05:20:00	1.13821	1.13847	1.13819	1.13820	425	0	2
2022.02.17	05:40:00	1.13820	1.13830	1.13295	1.13366	2350	0	1
2022.02.17	06:00:00	1.13365	1.13645	1.13230	1.13472	4727	0	1
2022.02.17	06:20:00	1.13472	1.13522	1.13400	1.13463	2025	0	2
2022.02.17	06:40:00	1.13463	1.13517	1.13419	1.13419	1094	0	2
2022.02.17	07:00:00	1.13419	1.13549	1.13419	1.13532	1676	0	0
2022.02.17	07:20:00	1.13532	1.13593	1.13528	1.13584	1049	0	1
2022.02.17	07:40:00	1.13584	1.13593	1.13533	1.13561	713	0	1
2022.02.17	08:00:00	1.13560	1.13584	1.13513	1.13547	788	0	1
2022.02.17	08:20:00	1.13547	1.13741	1.13516	1.13557	1638	0	0
2022.02.17	08:40:00	1.13558	1.13648	1.13524	1.13601	1313	0	0
2022.02.17	09:00:00	1.13601	1.13665	1.13571	1.13600	2168	0	0
2022.02.17	09:20:00	1.13596	1.13664	1.13578	1.13653	1400	0	0
2022.02.17	09:40:00	1.13653	1.13757	1.13639	1.13752	1585	0	0
2022.02.17	10:00:00	1.13752	1.13843	1.13752	1.13838	2800	0	0
2022.02.17	10:20:00	1.13838	1.13857	1.13526	1.13662	4219	0	0
2022.02.17	10:40:00	1.13660	1.13719	1.13496	1.13580	3079	0	0
2022.02.17	11:00:00	1.13580	1.13637	1.13429	1.13492	2577	0	0
2022.02.17	11:20:00	1.13492	1.13607	1.13480	1.13575	2352	0	1
2022.02.17	11:40:00	1.13575	1.13645	1.13541	1.13614	2421	0	0
2022.02.17	12:00:00	1.13614	1.13620	1.13550	1.13603	1610	0	0
2022.02.17	12:20:00	1.13603	1.13715	1.13593	1.13705	1285	0	0
2022.02.17	12:40:00	1.13701	1.13763	1.13668	1.13750	1403	0	0
2022.02.17	13:00:00	1.13751	1.13793	1.13704	1.13736	1257	0	0
2022.02.17	13:20:00	1.13736	1.13765	1.13630	1.13656	949	0	0
2022.02.17	13:40:00	1.13656	1.13699	1.13622	1.13656	1269	0	0
2022.02.17	14:00:00	1.13658	1.13732	1.13654	1.13719	1699	0	0
2022.02.17	14:20:00	1.13717	1.13760	1.13706	1.13723	1218	0	0
2022.02.17	14:40:00	1.13724	1.13791	1.13711	1.13774	1851	0	0
2022.02.17	15:00:00	1.13772	1.13789	1.13601	1.13641	2684	0	0
2022.02.17	15:20:00	1.13642	1.13690	1.13580	1.13679	2290	0	0
2022.02.17	15:40:00	1.13679	1.13704	1.13513	1.13591	3332	0	0
2022.02.17	16:00:00	1.13591	1.13759	1.13589	1.13635	3561	0	0
2022.02.17	16:20:00	1.13636	1.13717	1.13602	1.13678	2974	0	0
2022.02.17	16:40:00	1.13673	1.13680	1.13505	1.13593	3461	0	0
2022.02.17	17:00:00	1.13591	1.13792	1.13581	1.13650	3304	0	0
2022.02.17	17:20:00	1.13650	1.13652	1.13549	1.13605	2590	0	0
2022.02.17	17:40:00	1.13603	1.13716	1.13562	1.13695	3017	0	0
2022.02.17	18:00:00	1.13695	1.13755	1.13639	1.13641	2042	0	0
2022.02.17	18:20:00	1.13641	1.13701	1.13628	1.13672	1335	0	0
2022.02.17	18:40:00	1.13669	1.13708	1.13620	1.13628	1416	0	0
2022.02.17	19:00:00	1.13628	1.13647	1.13599	1.13635	1323	0	0
2022.02.17	19:20:00	1.13633	1.13697	1.13615	1.13640	1008	0	0
2022.02.17	19:40:00	1.13640	1.13670	1.13580	1.13590	1011	0	0
2022.02.17	20:00:00	1.13590	1.13611	1.13568	1.13605	1172	0	1
2022.02.17	20:20:00	1.13606	1.13647	1.13596	1.13615	842	0	1
2022.02.17	20:40:00	1.13615	1.13647	1.13611	1.13629	659	0	1
2022.02.17	21:00:00	1.13629	1.13643	1.13604	1.13643	653	0	1
2022.02.17	21:20:00	1.13643	1.13674	1.13619	1.13674	544	0	1
2022.02.17	21:40:00	1.13674	1.13674	1.13626	1.13641	873	0	1
2022.02.17	22:00:00	1.13641	1.13649	1.13567	1.13623	1159	0	1
2022.02.17	22:20:00	1.13623	1.13634	1.13601	1.13633	857	0	1
2022.02.17	22:40:00	1.13632	1.13632	1.13594	1.13599	1029	0	1
2022.02.17	23:00:00	1.13599	1.13609	1.13589	1.13605	326	0	1
2022.02.17	23:20:00	1.13605	1.13614	1.13591	1.13612	247	0	2
2022.02.17	23:40:00	1.13614	1.13621	1.13591	1.13608	445	0	3
2022.02.18	00:00:00	1.13582	1.13655	1.13573	1.13585	209	0	11
2022.02.18	00:20:00	1.13586	1.13627	1.13567	1.13606	295	0	10
2022.02.18	00:40:00	1.13606	1.13622	1.13590	1.13602	210	0	19
2022.02.18	01:00:00	1.13601	1.13687	1.13587	1.13681	627	0	4
2022.02.18	01:20:00	1.13682	1.13690	1.13659	1.13678	205	0	4
2022.02.18	01:40:00	1.13677	1.13682	1.13635	1.13636	240	0	4
2022.02.18	02:00:00	1.13634	1.13658	1.13592	1.13615	579	0	2
2022.02.18	02:20:00	1.13617	1.13625	1.13587	1.13593	349	0	1
2022.02.18	02:40:00	1.13593	1.13607	1.13579	1.13596	348	0	2
2022.02.18	03:00:00	1.13596	1.13616	1.13577	1.13601	630	0	1
2022.02.18	03:20:00	1.13602	1.13706	1.13590	1.13624	1341	0	1
2022.02.18	03:40:00	1.13623	1.13714	1.13608	1.13677	1404	0	1
2022.02.18	04:00:00	1.13677	1.13712	1.13665	1.13687	818	0	1
2022.02.18	04:20:00	1.13686	1.13708	1.13625	1.13634	540	0	1
2022.02.18	04:40:00	1.13634	1.13682	1.13633	1.13668	460	0	2
2022.02.18	05:00:00	1.13668	1.13675	1.13641	1.13662	430	0	1
2022.02.18	05:20:00	1.13662	1.13701	1.13658	1.13695	470	0	1
2022.02.18	05:40:00	1.13695	1.13695	1.13667	1.13675	410	0	1
2022.02.18	06:00:00	1.13672	1.13688	1.13667	1.13670	448	0	1
2022.02.18	06:20:00	1.13671	1.13681	1.13661	1.13666	211	0	1
2022.02.18	06:40:00	1.13670	1.13680	1.13628	1.13637	337	0	1
2022.02.18	07:00:00	1.13636	1.13659	1.13629	1.13640	304	0	1
2022.02.18	07:20:00	1.13640	1.13647	1.13612	1.13647	344	0	1
2022.02.18	07:40:00	1.13647	1.13672	1.13641	1.13658	450	0	1
2022.02.18	08:00:00	1.13658	1.13693	1.13655	1.13689	375	0	0
2022.02.18	08:20:00	1.13689	1.13699	1.13667	1.13698	449	0	1
2022.02.18	08:40:00	1.13698	1.13719	1.13688	1.13710	510	0	0
2022.02.18	09:00:00	1.13706	1.13725	1.13673	1.13706	1118	0	0
2022.02.18	09:20:00	1.13706	1.13736	1.13677	1.13732	1074	0	0
2022.02.18	09:40:00	1.13733	1.13736	1.13681	1.13699	1057	0	0
2022.02.18	10:00:00	1.13699	1.13734	1.13658	1.13720	1896	0	0
2022.02.18	10:20:00	1.13720	1.13743	1.13686	1.13726	1762	0	0
2022.02.18	10:40:00	1.13727	1.13769	1.13701	1.13757	1709	0	0
2022.02.18	11:00:00	1.13757	1.13769	1.13682	1.13701	1460	0	0
2022.02.18	11:20:00	1.13700	1.13710	1.13639	1.13704	1632	0	0
2022.02.18	11:40:00	1.13704	1.13726	1.13692	1.13708	1267	0	0
2022.02.18	12:00:00	1.13709	1.13724	1.13625	1.13658	1636	0	0
2022.02.18	12:20:00	1.13658	1.13687	1.13649	1.13675	1339	0	0
2022.02.18	12:40:00	1.13675	1.13682	1.13606	1.13611	1098	0	0
2022.02.18	13:00:00	1.13609	1.13621	1.13553	1.13569	1209	0	0
2022.02.18	13:20:00	1.13568	1.13583	1.13467	1.13570	1231	0	0
2022.02.18	13:40:00	1.13570	1.13638	1.13543	1.13625	1241	0	0
2022.02.18	14:00:00	1.13625	1.13640	1.13588	1.13629	1104	0	0
2022.02.18	14:20:00	1.13629	1.13661	1.13592	1.13654	1054	0	0
2022.02.18	14:40:00	1.13654	1.13682	1.13574	1.13604	1391	0	0
2022.02.18	15:00:00	1.13604	1.13618	1.13525	1.13553	2178	0	0
2022.02.18	15:20:00	1.13553	1.13590	1.13498	1.13588	2333	0	0
2022.02.18	15:40:00	1.13585	1.13615	1.13481	1.13492	1764	0	0
2022.02.18	16:00:00	1.13491	1.13518	1.13389	1.13433	2088	0	0
2022.02.18	16:20:00	1.13433	1.13485	1.13400	1.13446	2087	0	0
2022.02.18	16:40:00	1.13444	1.13509	1.13405	1.13481	2329	0	0
2022.02.18	17:00:00	1.13481	1.13541	1.13430	1.13461	1969	0	0
2022.02.18	17:20:00	1.13460	1.13478	1.13392	1.13399	1530	0	0
2022.02.18	17:40:00	1.13399	1.13454	1.13273	1.13408	3724	0	0
2022.02.18	18:00:00	1.13409	1.13421	1.13145	1.13287	3614	0	0
2022.02.18	18:20:00	1.13286	1.13378	1.13268	1.13304	2302	0	0
2022.02.18	18:40:00	1.13304	1.13348	1.13255	1.13259	1991	0	0
2022.02.18	19:00:00	1.13259	1.13294	1.13213	1.13215	1610	0	0
2022.02.18	19:20:00	1.13214	1.13215	1.13141	1.13190	1695	0	0
2022.02.18	19:40:00	1.13189	1.13254	1.13182	1.13219	1711	0	0
2022.02.18	20:00:00	1.13220	1.13289	1.13218	1.13285	1042	0	1
2022.02.18	20:20:00	1.13287	1.13319	1.13279	1.13296	869	0	1
